record_type,position,block_token,check,observed,expected,pass,status,tag_id,er,surface,repeat_count,within_peak_index_variance,within_amplitude_variance,missing_peak_frequency,between_condition_peak_index_variance,between_condition_amplitude_variance,within_to_between_index_variance_ratio,within_to_between_amplitude_variance_ratio
condition_block,P1,BLOCK-28bd17736aea1dd4,repeat_stability,,,,,6,2,A1,50,0.0,1.3727208471069838e-05,0.0,318.0905405391786,27.629748863298186,0.0,4.96827116995779e-07
condition_block,P1,BLOCK-fbabc010fd4dd493,repeat_stability,,,,,6,2,A2,50,11.78449999999999,0.08585647588148292,0.25,318.0905405391786,27.629748863298186,0.037047627949025774,0.0031073925538110795
condition_block,P1,BLOCK-7c051d97b2609582,repeat_stability,,,,,6,2,A3,50,0.0,1.638747092618925e-05,0.25,318.0905405391786,27.629748863298186,0.0,5.93109658986349e-07
condition_block,P1,BLOCK-4b0fd6eb8b9647fd,repeat_stability,,,,,7,0,A1,50,0.0049000000000000024,0.03502734385498279,0.25,318.0905405391786,27.629748863298186,1.5404419105624043e-05,0.001267740218280129
condition_block,P1,BLOCK-b29ecad77cbb8230,repeat_stability,,,,,7,0,A2,50,1.434500000000002,0.19925366059694213,0.495,318.0905405391786,27.629748863298186,0.004509722287146471,0.007211562493122026
condition_block,P1,BLOCK-35f3834c5cae085e,repeat_stability,,,,,7,0,A3,50,0.0,0.00015902108193093826,0.0,318.0905405391786,27.629748863298186,0.0,5.755429870814822e-06
condition_block,P1,BLOCK-ccdecb688c2fec97,repeat_stability,,,,,7,1,A1,50,0.0,0.32341519791947915,0.25,318.0905405391786,27.629748863298186,0.0,0.011705325282528566
condition_block,P1,BLOCK-23e5dbd2f4526010,repeat_stability,,,,,7,1,A2,50,0.03690000000000002,1.8760106469258688e-06,0.0,318.0905405391786,27.629748863298186,0.00011600470714235251,6.78982156590593e-08
condition_block,P1,BLOCK-255ae3e956c0997b,repeat_stability,,,,,7,1,A3,50,0.9799999999999995,0.03425434772899757,0.0,318.0905405391786,27.629748863298186,0.0030808838211248057,0.0012397632674287216
condition_block,P1,BLOCK-149d5b239f0cc48f,repeat_stability,,,,,7,2,A1,50,0.6399999999999995,0.005051449059790322,0.25,318.0905405391786,27.629748863298186,0.0020120057607345664,0.00018282645581699025
condition_block,P1,BLOCK-949e909354b73fab,repeat_stability,,,,,7,2,A2,50,0.0,6.476207025889945e-06,0.0,318.0905405391786,27.629748863298186,0.0,2.3439254037131608e-07
condition_block,P1,BLOCK-37cc9aa64464ebd5,repeat_stability,,,,,7,2,A3,50,0.0,8.135802722760595e-06,0.25,318.0905405391786,27.629748863298186,0.0,2.9445807716217575e-07
condition_block,P2,BLOCK-6d3259f4a9921f18,repeat_stability,,,,,1,0,A1,50,0.0,5.966220524446127e-06,0.0,309.95778004535157,24.01302351039312,0.0,2.484576972101775e-07
condition_block,P2,BLOCK-c18ff8b2d45bde40,repeat_stability,,,,,1,0,A2,50,0.0,9.74184937590946e-06,0.0,309.95778004535157,24.01302351039312,0.0,4.0569024436648195e-07
condition_block,P2,BLOCK-21fc5ccbe3d7d0c7,repeat_stability,,,,,1,0,A3,50,1.1074000000000004,0.0024472447157419135,0.495,309.95778004535157,24.01302351039312,0.0035727446487646506,0.00010191322699045863
condition_block,P2,BLOCK-5e1b9920938ba691,repeat_stability,,,,,1,1,A1,50,0.0,3.124293952619507e-05,0.0,309.95778004535157,24.01302351039312,0.0,1.3010831190280042e-06
condition_block,P2,BLOCK-ef22f7b79296c610,repeat_stability,,,,,1,1,A2,50,0.0,1.6326653554728002e-05,0.25,309.95778004535157,24.01302351039312,0.0,6.799082817564242e-07
condition_block,P2,BLOCK-b5b67c805e300f24,repeat_stability,,,,,1,1,A3,50,0.0,1.095179999870148e-05,0.25,309.95778004535157,24.01302351039312,0.0,4.560775111872694e-07
condition_block,P2,BLOCK-a294be3b319ee3bc,repeat_stability,,,,,1,2,A1,50,14.664000000000007,0.07500067726761607,0.0,309.95778004535157,24.01302351039312,0.04730966907123428,0.0031233333543006316
condition_block,P2,BLOCK-6c933e916332dace,repeat_stability,,,,,1,2,A2,50,0.0,5.843852204317311e-06,0.0,309.95778004535157,24.01302351039312,0.0,2.4336178248391017e-07
condition_block,P2,BLOCK-f3dfe6ccd0e26caa,repeat_stability,,,,,1,2,A3,50,0.0,4.862809214286064e-05,0.5,309.95778004535157,24.01302351039312,0.0,2.0250716084050734e-06
condition_block,P2,BLOCK-ae11b373a509c967,repeat_stability,,,,,2,0,A1,50,0.0,2.0945296748130358e-05,0.0,309.95778004535157,24.01302351039312,0.0,8.722473760567881e-07
condition_block,P2,BLOCK-72ce4ff7ead07fcf,repeat_stability,,,,,2,0,A2,50,0.5616000000000004,1.3484777544821277e-05,0.12,309.95778004535157,24.01302351039312,0.0018118596665579092,5.615610020531112e-07
condition_block,P2,BLOCK-d43bb48e9e13e781,repeat_stability,,,,,2,0,A3,50,0.0,1.1828885047697198e-05,0.25,309.95778004535157,24.01302351039312,0.0,4.926029011955749e-07
condition_block,P2,BLOCK-35d3597308cea1a7,repeat_stability,,,,,2,1,A1,50,0.3666000000000004,0.09492506693902854,0.0,309.95778004535157,24.01302351039312,0.001182741726780858,0.00395306600595064
condition_block,P2,BLOCK-bd30c8b9f6fec6b1,repeat_stability,,,,,2,1,A2,50,0.0,0.0013693242874325971,0.25,309.95778004535157,24.01302351039312,0.0,5.7024234654996173e-05
condition_block,P2,BLOCK-e0c9bc79e8d4eade,repeat_stability,,,,,2,1,A3,50,0.0,3.2557368606922045e-05,0.0,309.95778004535157,24.01302351039312,0.0,1.3558212939253916e-06
condition_block,P2,BLOCK-57b2f2a6cc66e7fa,repeat_stability,,,,,2,2,A1,50,0.0,6.852164785442458e-05,0.25,309.95778004535157,24.01302351039312,0.0,2.8535202085138347e-06
condition_block,P2,BLOCK-ee4aca3d1235a974,repeat_stability,,,,,2,2,A2,50,0.0,7.275633304084347e-05,0.5,309.95778004535157,24.01302351039312,0.0,3.0298697292056403e-06
condition_block,P2,BLOCK-28a950344fb38e32,repeat_stability,,,,,2,2,A3,50,0.0,2.9554616542303446e-06,0.25,309.95778004535157,24.01302351039312,0.0,1.2307744807525742e-07
condition_block,P2,BLOCK-605d89213cea43e6,repeat_stability,,,,,3,0,A1,50,14.071800000000007,0.23842306358792606,0.0,309.95778004535157,24.01302351039312,0.04539908628181905,0.009928906432158938
condition_block,P2,BLOCK-75f09030883325cd,repeat_stability,,,,,3,0,A2,50,0.0,1.7743976175513852e-05,0.0,309.95778004535157,24.01302351039312,0.0,7.389313623015466e-07
condition_block,P2,BLOCK-ce6012b6933c0e35,repeat_stability,,,,,3,0,A3,50,0.0,4.225004879813084e-06,0.0,309.95778004535157,24.01302351039312,0.0,1.759463933387835e-07
condition_block,P2,BLOCK-c6bb98cf6672adcb,repeat_stability,,,,,3,1,A1,50,0.0,8.640228758067819e-06,0.0,309.95778004535157,24.01302351039312,0.0,3.5981427971068394e-07
condition_block,P2,BLOCK-3e1acc3213775b03,repeat_stability,,,,,3,1,A2,50,0.0,7.385372759727319e-06,0.0,309.95778004535157,24.01302351039312,0.0,3.075569703469804e-07
condition_block,P2,BLOCK-109baff6eb661c65,repeat_stability,,,,,3,1,A3,50,0.0,5.4124499087438375e-06,0.0,309.95778004535157,24.01302351039312,0.0,2.2539643566339182e-07
condition_block,P2,BLOCK-925343f243c981a3,repeat_stability,,,,,3,2,A1,50,4.875500000000005,0.008159042015545351,0.0,309.95778004535157,24.01302351039312,0.015729561617348804,0.000339775705962809
condition_block,P2,BLOCK-2e7ff88382316f2a,repeat_stability,,,,,3,2,A2,50,0.0,1.3885683102216157e-05,0.25,309.95778004535157,24.01302351039312,0.0,5.782563406147614e-07
condition_block,P2,BLOCK-4d0cf42a28ae81d1,repeat_stability,,,,,3,2,A3,50,0.0,0.16508513196368277,0.25,309.95778004535157,24.01302351039312,0.0,0.006874816571608818
condition_block,P2,BLOCK-c74e5be67309c7a0,repeat_stability,,,,,4,0,A1,50,0.0,1.0999599361344573e-05,0.0,309.95778004535157,24.01302351039312,0.0,4.580680711274787e-07
condition_block,P2,BLOCK-669093b756b1cf63,repeat_stability,,,,,4,0,A2,50,11.279999999999998,0.4473137537909323,0.25,309.95778004535157,24.01302351039312,0.03639205313171865,0.018627964679138787
condition_block,P2,BLOCK-9af2e9689a05fb49,repeat_stability,,,,,4,0,A3,50,0.0,0.0017532502431556428,0.25,309.95778004535157,24.01302351039312,0.0,7.301247351866438e-05
condition_block,P2,BLOCK-4fdf5e9b96e3979a,repeat_stability,,,,,4,1,A1,50,0.014100000000000003,1.5986112202497296e-05,0.25,309.95778004535157,24.01302351039312,4.549006641464834e-05,6.657267542997373e-07
condition_block,P2,BLOCK-233b8085670d6d52,repeat_stability,,,,,4,1,A2,50,0.0,1.0468215580076504e-05,0.0,309.95778004535157,24.01302351039312,0.0,4.3593908845113726e-07
condition_block,P2,BLOCK-14bb5200a643a03d,repeat_stability,,,,,4,1,A3,50,0.0,6.86564956177805e-05,0.0,309.95778004535157,24.01302351039312,0.0,2.8591358180307934e-06
condition_block,P2,BLOCK-34826b13f8b5b58c,repeat_stability,,,,,4,2,A1,50,0.0,0.00030133083523566816,0.5,309.95778004535157,24.01302351039312,0.0,1.2548641994426425e-05
condition_block,P2,BLOCK-7791faa77fece441,repeat_stability,,,,,4,2,A2,50,0.0,1.501410659856964e-05,0.25,309.95778004535157,24.01302351039312,0.0,6.252484861838143e-07
condition_block,P2,BLOCK-85d3ea979c5675d9,repeat_stability,,,,,4,2,A3,50,0.0,3.1715829460076902e-06,0.0,309.95778004535157,24.01302351039312,0.0,1.320776179907121e-07
condition_block,P2,BLOCK-65f44a8827c0b400,repeat_stability,,,,,5,0,A1,50,0.0,3.040255830347362e-06,0.0,309.95778004535157,24.01302351039312,0.0,1.266086225681453e-07
condition_block,P2,BLOCK-b9502c120fd41f7f,repeat_stability,,,,,5,0,A2,50,0.0,0.00037813523759448514,0.25,309.95778004535157,24.01302351039312,0.0,1.5747089800283742e-05
condition_block,P2,BLOCK-25e259bea923b3db,repeat_stability,,,,,5,0,A3,50,0.0,7.747291819384054e-06,0.25,309.95778004535157,24.01302351039312,0.0,3.2262875251968727e-07
condition_block,P2,BLOCK-eccd4775037eff26,repeat_stability,,,,,5,1,A1,50,0.056400000000000006,0.2927204670444901,0.0,309.95778004535157,24.01302351039312,0.00018196026565859332,0.012190071230213774
condition_block,P2,BLOCK-47c67ddd167f1fb6,repeat_stability,,,,,5,1,A2,50,0.0,1.4589975541515642e-05,0.0,309.95778004535157,24.01302351039312,0.0,6.075859433195045e-07
condition_block,P2,BLOCK-ff664c1eeda810b7,repeat_stability,,,,,5,1,A3,50,0.0,3.0384269877765256e-05,0.25,309.95778004535157,24.01302351039312,0.0,1.265324621225419e-06
condition_block,P2,BLOCK-0915106dc251950d,repeat_stability,,,,,5,2,A1,50,6.369999999999994,0.009106801827325234,0.0,309.95778004535157,24.01302351039312,0.020551186032716988,0.00037924428064561313
condition_block,P2,BLOCK-d91010f98db14c8a,repeat_stability,,,,,5,2,A2,50,0.0,1.0986511121418154e-05,0.25,309.95778004535157,24.01302351039312,0.0,4.575230235652359e-07
condition_block,P2,BLOCK-15ca8581c1b759af,repeat_stability,,,,,5,2,A3,50,0.0,1.1424411824712577e-05,0.5,309.95778004535157,24.01302351039312,0.0,4.7575899052312e-07
condition_block,P2,BLOCK-962f9e96c18500e0,repeat_stability,,,,,6,0,A1,50,0.0,2.240109747148958e-05,0.0,309.95778004535157,24.01302351039312,0.0,9.328728413477013e-07
condition_block,P2,BLOCK-b1345b982d038651,repeat_stability,,,,,6,0,A2,50,0.01960000000000002,0.04811075009745475,0.25,309.95778004535157,24.01302351039312,6.323441856220624e-05,0.0020035273807411987
condition_block,P2,BLOCK-336ed0c6e282a04c,repeat_stability,,,,,6,0,A3,50,0.0,1.5006626645398676e-05,0.5,309.95778004535157,24.01302351039312,0.0,6.249369905003271e-07
condition_block,P2,BLOCK-c396aaa848fd2d0c,repeat_stability,,,,,6,1,A1,50,0.0,3.2649571979089372e-06,0.25,309.95778004535157,24.01302351039312,0.0,1.3596610174873754e-07
condition_block,P2,BLOCK-7c7d2731f9aaf566,repeat_stability,,,,,6,1,A2,50,0.0,0.11396448370086615,0.5,309.95778004535157,24.01302351039312,0.0,0.004745944784984739
condition_block,P2,BLOCK-71f736f00c2f1457,repeat_stability,,,,,6,1,A3,50,0.0,4.465349926576328e-06,0.0,309.95778004535157,24.01302351039312,0.0,1.8595533897027471e-07
condition_block,P2,BLOCK-05858919f0dee161,repeat_stability,,,,,6,2,A1,50,64.2709,0.08103254819852308,0.02,309.95778004535157,24.01302351039312,0.2073537240800866,0.0033745250015455672
condition_block,P2,BLOCK-1fe663fcb7845f32,repeat_stability,,,,,6,2,A2,50,0.0,1.7737786048729243e-05,0.25,309.95778004535157,24.01302351039312,0.0,7.386735802366629e-07
condition_block,P2,BLOCK-583ede3882b3415a,repeat_stability,,,,,6,2,A3,50,0.0,8.37103077166083e-06,0.0,309.95778004535157,24.01302351039312,0.0,3.486037802793867e-07
condition_block,P2,BLOCK-0d6d65aeb54cafc3,repeat_stability,,,,,7,0,A1,50,0.0,1.955963190883618e-05,0.25,309.95778004535157,24.01302351039312,0.0,8.145426543379905e-07
condition_block,P2,BLOCK-e6914ba5d5d1257b,repeat_stability,,,,,7,0,A2,50,0.0,0.00033215137508086474,0.0,309.95778004535157,24.01302351039312,0.0,1.3832134672133467e-05
condition_block,P2,BLOCK-4396a3b4ec6cf8ac,repeat_stability,,,,,7,0,A3,50,0.0,0.0009879544798038003,0.25,309.95778004535157,24.01302351039312,0.0,4.114244419809117e-05
condition_block,P2,BLOCK-2e76e4cec8413c5d,repeat_stability,,,,,7,1,A1,50,0.0,3.297646120893151e-05,0.0,309.95778004535157,24.01302351039312,0.0,1.3732740150218447e-06
condition_block,P2,BLOCK-89818c510a4570ab,repeat_stability,,,,,7,1,A2,50,0.0,2.1007690041047337e-05,0.25,309.95778004535157,24.01302351039312,0.0,8.748456866314632e-07
condition_block,P2,BLOCK-32cb356caf9d499a,repeat_stability,,,,,7,1,A3,50,0.0,6.599554276412825e-05,0.25,309.95778004535157,24.01302351039312,0.0,2.748322914670225e-06
condition_block,P2,BLOCK-60c8f97a2a800951,repeat_stability,,,,,7,2,A1,50,0.7313999999999998,0.15014807859575577,0.0,309.95778004535157,24.01302351039312,0.0023596762110406934,0.006252776895453
condition_block,P2,BLOCK-e1f4b0f360bcef2d,repeat_stability,,,,,7,2,A2,50,0.0,4.425392827693096e-06,0.0,309.95778004535157,24.01302351039312,0.0,1.8429136280059586e-07
condition_block,P2,BLOCK-137a36265d82df51,repeat_stability,,,,,7,2,A3,50,0.018399999999999993,1.9837168496596796e-06,0.25,309.95778004535157,24.01302351039312,5.936292354819353e-05,8.261004070566557e-08
condition_block,P3,BLOCK-31a7f1c7fba974f1,repeat_stability,,,,,1,0,A1,50,0.5217000000000002,0.22198573501832847,0.0,317.3156157722349,11.938044709732816,0.0016441043997483874,0.01859481518253559
condition_block,P3,BLOCK-e115fd78fa2ebf5b,repeat_stability,,,,,1,0,A2,50,0.0,5.58789206481225e-05,0.0,317.3156157722349,11.938044709732816,0.0,4.680743120568621e-06
condition_block,P3,BLOCK-18f40a7e460b30a2,repeat_stability,,,,,1,0,A3,50,41.73599999999999,0.04909743977429984,0.0,317.3156157722349,11.938044709732816,0.13152835197987092,0.004112686873611038
condition_block,P3,BLOCK-73d5b80e9b12d0ad,repeat_stability,,,,,1,1,A1,50,0.0,0.00013463759389714758,0.0,317.3156157722349,11.938044709732816,0.0,1.1278027279239507e-05
condition_block,P3,BLOCK-172f2f20a26c6bc7,repeat_stability,,,,,1,1,A2,50,6.9654,0.4143643803648062,0.0,317.3156157722349,11.938044709732816,0.021951015499343328,0.03470956847958396
condition_block,P3,BLOCK-2c7ede0e83005361,repeat_stability,,,,,1,1,A3,50,0.0,9.050405078077025e-05,0.25,317.3156157722349,11.938044709732816,0.0,7.581145236203075e-06
condition_block,P3,BLOCK-8b18bde25af4e01f,repeat_stability,,,,,1,2,A1,50,0.0,5.996473192554391e-06,0.0,317.3156157722349,11.938044709732816,0.0,5.02299441688772e-07
condition_block,P3,BLOCK-39f71428962deb4e,repeat_stability,,,,,1,2,A2,50,22.99709999999999,0.24339732545871767,0.015,317.3156157722349,11.938044709732816,0.07247389935107075,0.020388374426197398
condition_block,P3,BLOCK-6cc0d0733ea9b6ca,repeat_stability,,,,,1,2,A3,50,0.0,0.0009086354479388783,0.25,317.3156157722349,11.938044709732816,0.0,7.611258543855918e-05
