run_id,method,budget,strategy,source_seed,support_seed,outer_fold,status,query_label_access_sequence,premature_query_label_access,query_metric_computation_count,prediction_sha256
run_c5da2ff4a168f35a9528,TARGET_ONLY_COSINE_PROTOTYPE,5,JOINT_FACTOR_COVERAGE,44,104729,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,e56b3281b07629417564bba06267ffbb0f26f64cee9e8397ae659bf49020fd59
run_4d370494b64428dfb99a,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,JOINT_FACTOR_COVERAGE,44,104729,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,88e5a08e43c406e3d94b6558491a5c9ca7f1b06a6c435b9c7dc9ff27db683b83
run_c1111b7bcefe1c66b807,TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,130363,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,78bbd3c64dd2c650b723cbb0cbc8fb0ccdc70291e7bdc5ad20dd4802bff5f71d
run_797aefc24180412c0098,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,RANDOM_BLOCK,44,130363,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,830b09be1aedac45986b235e340adea2a6f4e222289f6495aa0369bad84b0d6c
run_63ab1a2f3c0745cc65ff,TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,130363,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,8c854e64fa985e73b1f7649d45ee30bee6ac047a7f5d8ecca2f19ac47b64adff
run_ca638f88380cc7902b8b,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,44,130363,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,a699a04ab8054667cc5226ab787a90aa584f93253a914291dd8346ef38e4c183
run_6fe96360995b43e9b822,TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,130363,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,bdf345f4856eeb50c51345bdbb9a027688e6e5a0851322e7583f4d96d144e7ac
run_ae83b23fd9c3b317e054,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,130363,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,89a54c7bf85f3fdea5fb04af1407ec37037deb20395927ddf2252f6a08bd63b1
run_cb45e108a436af84d272,TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,130363,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,998fefe2898426287fab499372de709f8ac1ac343d0a50ec62aded02e4b94a0d
run_741b3c4261faa69fc771,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,44,130363,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,ee57c5e0e3c38c01c0ed5a4874df2a0c05a9a8f76bd21fa2bb35deaadb4b1e4d
run_f420d96bcdd519892957,TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,44,130363,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,642045bdb5d41d125e494992d12b87eb898dd202235acbf2032eedac520ad7cf
run_df1a30c5985bd9d4e5cc,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,130363,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,1d394c6c9422620828fa2db8728f1ea6f6f6fcb25b3e65b2402908c5535c261f
run_09506d4d046b0331ac20,TARGET_ONLY_COSINE_PROTOTYPE,5,RANDOM_BLOCK,44,130363,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,e56683c405459c52eb219389116f04c774a04b2d34bdbad3aeb2a27c249e058b
run_d3e2c3ab765f661f4739,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,RANDOM_BLOCK,44,130363,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,ace944d72b7b763ca2199d65d8760c9b66e2ca092eada72fa4ddc150963de61e
run_5dcdd06b9b6e0812c527,TARGET_ONLY_COSINE_PROTOTYPE,5,JOINT_FACTOR_COVERAGE,44,130363,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,d89e9ab435d52ecfc78f06c2a7011675f1684bd86cb3f49b0531cb1b87d32148
run_14f114a5f1fbedc746db,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,JOINT_FACTOR_COVERAGE,44,130363,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,abfee1bd0c657df446fa313c8e38921adf9734b449392570d24abfc58b6514cd
run_1930ddcfdf2d81917858,TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,155921,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,6c397a9716a9761890d487ff11048b899d10ea1ad56d1c8ef8cb9ef0301f009e
run_9f368d178a8d3f5d88da,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,RANDOM_BLOCK,44,155921,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,f547764839c6801453d5dfd7245b756b222af19f9930e181b253ef41a6bae4a3
run_db69feb1de9dbc2f46e2,TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,155921,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,03f59c9d209024376f29d40d899c394faf1e59f18aca7cd3f7eca227822c1a65
run_3ae40f73e5c5419e408b,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,44,155921,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,b045a7e5e76abcb937487022e11590a1afc4b9d018f0912a4088f7bed44cdc8e
run_74e2639861bfaed6e93f,TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,155921,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,03f59c9d209024376f29d40d899c394faf1e59f18aca7cd3f7eca227822c1a65
run_5332b71186061bd5bb5f,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,155921,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,b045a7e5e76abcb937487022e11590a1afc4b9d018f0912a4088f7bed44cdc8e
run_6f6342b5f7402f5e77d9,TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,155921,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,642045bdb5d41d125e494992d12b87eb898dd202235acbf2032eedac520ad7cf
run_6487be3c335f951ca651,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,44,155921,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,828cb1b8f93862b9a9bea118fd8565be49508d3fac5b0e36ed42ebce2b45d702
run_666c717d700636647fbd,TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,44,155921,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,642045bdb5d41d125e494992d12b87eb898dd202235acbf2032eedac520ad7cf
run_fa42c1c9bb36b2e7270a,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,155921,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,828cb1b8f93862b9a9bea118fd8565be49508d3fac5b0e36ed42ebce2b45d702
run_6999803ae032077400a8,TARGET_ONLY_COSINE_PROTOTYPE,5,RANDOM_BLOCK,44,155921,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,b86c8280ee825696c65921a0b9959639cb4c9edf631a8376e4c955ee579d1948
run_66bc28c07650db0ec8b3,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,RANDOM_BLOCK,44,155921,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,2d8d38fa75eb965689dc375599f8539be76945f07554df4d6f81dc5188074230
run_97f634e9d67e5ec2742e,TARGET_ONLY_COSINE_PROTOTYPE,5,JOINT_FACTOR_COVERAGE,44,155921,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,aeaf648533ddb6cc5159281c7988782e2a07ab439f59402c9183c79d144d4ff4
run_b016ae1bfe2b68b5d1b0,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,JOINT_FACTOR_COVERAGE,44,155921,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,75d10918186c511b924ea2211aefa3d8c8f13610ef69e8ec307d830bdd91dc0e
run_450c2ef96ee6484b8e14,TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,181081,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,81ebc9bda9072674d5703e34058f698629385c1fceba93dee055690cdc1d295d
run_1cfb3d0e3d8d8b3ba4e9,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,RANDOM_BLOCK,44,181081,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,c759230b58b65e661bcd1ef4adbe207122ed6222eb916712b46e2136014d300d
run_507cd222a6c7280b272c,TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,181081,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,a894ce6f3ddba90220527b274d7383be61c2b968fa65f7ab474b54d9b0d69d15
run_4978350b370ceeb1990f,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,44,181081,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,3a517e635af40a87dd961f69654015beabfc273084f3959b3c0f353475af258f
run_c89589555a2d7badc62f,TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,181081,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,9ca3442bdd29e1a94965f5a5c46e06f44f0f771a46f6856d1597192110835e90
run_faefcfea44985a8ea355,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,181081,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,62134af90cb889f8422fc0e0284933446a51716ddd25f8058e03ff5ca8e76e1e
run_89f2be14057a0cac417d,TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,181081,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,998fefe2898426287fab499372de709f8ac1ac343d0a50ec62aded02e4b94a0d
run_c455f6f613d9bd428463,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,44,181081,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,f126a28ce7d399b7920f0d7b430defe7578e49b63965a00b124af89ed8f194cc
run_886fc97bc5383e56cfda,TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,44,181081,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,935360db7a4696c6d8681b9da2e0e52babd2392af5d3c31562f6ed8664a4af52
run_1a2b2a9d5fa00ed4fd47,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,181081,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,93d84dac3b52cc43e7ea36fec00358d90506bc63cf3ff98bbd9f950dee21d6f4
run_16789ab8dd60e340b8f0,TARGET_ONLY_COSINE_PROTOTYPE,5,RANDOM_BLOCK,44,181081,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,4554e4b9eb2586a0dcf07e67a37fd4f9adbc035c86bd4d416eeecf9a082bbb60
run_08e7ab31f32d237837de,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,RANDOM_BLOCK,44,181081,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,f2a2988bdfa2b3abf27ea8e2e016549739afbf0642e763eef9546bee433c9d8b
run_35cf2ca2dad7120e44c5,TARGET_ONLY_COSINE_PROTOTYPE,5,JOINT_FACTOR_COVERAGE,44,181081,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,614c5cfde62942bf63142644ce4996bb2fa3d4a4fec36a44052eb023c5d47b1a
run_864abd96cb48492b8ca7,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,JOINT_FACTOR_COVERAGE,44,181081,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,b3b28b94d5c8d59907574f8785b9909633351489a1f7413bb027defc6b65cfd1
run_49acc631f07f5154f8a1,TARGET_ONLY_COSINE_PROTOTYPE,1,RANDOM_BLOCK,44,205439,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,16d20f33ea735ca7c64509f896ca703decdb9e3682778c90c52e7bad9f76447c
run_324ce652a0cd8cda316d,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,1,RANDOM_BLOCK,44,205439,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,91dcc7563b7bd02c032df0063f055d5e4f65473315d8822ab7984296d5e0f77f
run_088ac7c4b6cc8f0a643b,TARGET_ONLY_COSINE_PROTOTYPE,3,RANDOM_BLOCK,44,205439,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,f72ecac0f9fc807b327b2db586cfb358a26e074652814b757229d4cee7adca90
run_6b1c5c9eb71d15d06247,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,RANDOM_BLOCK,44,205439,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,5612213423410820da9bb90b6a900a5d4b8fcd8c9d1d4f23ca00353504aaddd5
run_31fba671e501437feda3,TARGET_ONLY_COSINE_PROTOTYPE,3,ER_BALANCED,44,205439,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,2d709a18fe29d8431ede9c1c66ed977d0a86b08665677d484ba602d390344c30
run_31418734ca0d65764e3e,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,ER_BALANCED,44,205439,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,cb1a843fa292a36c5f1f5745b0ae4203b8bfa57ba39e4a8f69282079d6e842cd
run_eb3c6276e0d4ffa0f684,TARGET_ONLY_COSINE_PROTOTYPE,3,SURFACE_BALANCED,44,205439,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,76d736e29c2f706f9d1d3c432b5ecd025639ff6140b0e54afc9a8ece1f6f2553
run_c6480e778eb42de21ab6,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,SURFACE_BALANCED,44,205439,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,d99efe39b99742cb3e0f39ce9bcae518f45945c29b6412e5eb8251feef1c1381
run_8511904c6dc67b7a58df,TARGET_ONLY_COSINE_PROTOTYPE,3,JOINT_FACTOR_COVERAGE,44,205439,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,410b79e1599164233f24aff83af0768dcf3db790c6dbed8326d7d2b42a95a157
run_5641cec0af2461d2b16c,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,3,JOINT_FACTOR_COVERAGE,44,205439,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,d2109a1f6d29ebe37d2b0555683703b7359a2329c46a6a9f0be290fbfc5c0465
run_bf13f64a3a64a6841ad2,TARGET_ONLY_COSINE_PROTOTYPE,5,RANDOM_BLOCK,44,205439,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,bf15a1a81d90532ee30db362b84aa037bf6745f3049345fb22b6e45bd212b519
run_8090fedc4fd1362bcfe3,FROZEN_ENCODER_LINEAR_HEAD_ADAPTATION,5,RANDOM_BLOCK,44,205439,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,192de574c812736640b3a2e42f622ba7cd41f33cd376c3bc9ab4a0a8963f1dcb
run_ccb6277508e1a98f0e61,TARGET_ONLY_COSINE_PROTOTYPE,5,JOINT_FACTOR_COVERAGE,44,205439,1,COMPLETE_PREDICTIONS_HASHED_LABELS_OPENED_METRICS_ONCE,QUERY_LABELS_SEALED>QUERY_PREDICTIONS_FROZEN>QUERY_LABELS_OPENED_AFTER_PREDICTION_FREEZE>QUERY_METRICS_COMPUTED_ONCE,False,1,bf15a1a81d90532ee30db362b84aa037bf6745f3049345fb22b6e45bd212b519
