run_id,position,fold,seed,selected_epoch,initial_held_accuracy,initial_held_macro_f1,training_accuracy,training_macro_f1,validation_accuracy,validation_macro_f1,held_row_accuracy,held_row_macro_f1,held_block_accuracy,held_block_macro_f1,train_to_held_accuracy_gap,uniform_seven_class_chance,empirical_row_majority_baseline,condition_block_majority_baseline,dominant_predicted_class_fraction,mean_prediction_entropy
P2_F2_S45,P2,2,45,2,0.14285714285714285,0.03571428571428571,0.2842857142857143,0.14222009480066972,0.21428571428571427,0.13333333333333333,0.14285714285714285,0.06338799889044634,0.14285714285714285,0.06349206349206349,0.14142857142857146,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.7114285714285714,1.9185254701775383
P2_F2_S46,P2,2,46,2,0.14285714285714285,0.06887230283789414,0.19047619047619047,0.10869565217391305,0.2857142857142857,0.19999999999999998,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.03571428571428571,0.047619047619047616,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,1.8992521788873689
P2_F3_S42,P2,3,42,17,0.14285714285714285,0.037267080745341616,0.9995238095238095,0.9995238082010545,0.2057142857142857,0.21587301587301586,0.14285714285714285,0.10801649268130313,0.14285714285714285,0.10952380952380951,0.8566666666666667,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.58,1.3990132574920842
P2_F3_S43,P2,3,43,10,0.14285714285714285,0.03571428571428571,0.8319047619047619,0.8257626473672185,0.35285714285714287,0.26854966568784616,0.1438095238095238,0.10497865663627952,0.14285714285714285,0.10504201680672269,0.6880952380952381,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.6619047619047619,1.7269754014966143
P2_F3_S44,P2,3,44,12,0.14285714285714285,0.03571428571428571,0.949047619047619,0.9502105879993206,0.14285714285714285,0.11178369652945926,0.19142857142857142,0.12668363037622798,0.19047619047619047,0.12380952380952381,0.7576190476190476,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.4180952380952381,1.7119743187044925
P2_F3_S45,P2,3,45,2,0.14285714285714285,0.03571428571428571,0.19047619047619047,0.08592910848549946,0.21,0.11700516178128119,0.14285714285714285,0.03892565200467108,0.14285714285714285,0.03896103896103896,0.047619047619047616,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.9057142857142857,1.905573568762629
P2_F3_S46,P2,3,46,14,0.09714285714285714,0.048298251408746405,0.9728571428571429,0.9726586377910224,0.35714285714285715,0.24523809523809526,0.23809523809523808,0.18603437594233982,0.23809523809523808,0.18367346938775508,0.7347619047619047,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.32,1.6749221000640315
P3_F1_S42,P3,1,42,4,0.14285714285714285,0.03571428571428571,0.2604761904761905,0.19387881932961978,0.27285714285714285,0.13768567760865577,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.03571428571428571,0.11761904761904762,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,1.9029822583770204
P3_F1_S43,P3,1,43,13,0.14285714285714285,0.03571428571428571,0.979047619047619,0.9793620854514193,0.2814285714285714,0.21502643571797847,0.09619047619047619,0.03318615478513348,0.09523809523809523,0.03007518796992481,0.8828571428571429,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.7266666666666667,1.7677760598495424
P3_F1_S44,P3,1,44,13,0.14285714285714285,0.03571428571428571,0.86,0.8295950949428701,0.2057142857142857,0.21498240321769732,0.1961904761904762,0.08745568146430419,0.19047619047619047,0.07954545454545456,0.6638095238095238,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.6123809523809524,1.6328764203093136
P3_F1_S45,P3,1,45,27,0.14285714285714285,0.03571428571428571,0.9933333333333333,0.9933576255687441,0.41285714285714287,0.3879021066918509,0.32761904761904764,0.23515576820265485,0.3333333333333333,0.2365079365079365,0.6657142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.30095238095238097,1.4261593249215643
P3_F1_S46,P3,1,46,7,0.1419047619047619,0.03676289168517148,0.4576190476190476,0.4355718332731609,0.2757142857142857,0.12374166943079741,0.23809523809523808,0.14110435772954438,0.23809523809523808,0.13809523809523808,0.2195238095238095,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8104761904761905,1.8922660555234432
P3_F2_S42,P3,2,42,23,0.14285714285714285,0.03571428571428571,0.9961904761904762,0.9961904458195381,0.28285714285714286,0.2590058515780198,0.20476190476190476,0.18785509175088566,0.23809523809523808,0.23684807256235826,0.7914285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2838095238095238,1.5352241491957135
P3_F2_S43,P3,2,43,20,0.14285714285714285,0.03571428571428571,0.9976190476190476,0.9976197989562758,0.27714285714285714,0.17236823350109098,0.26285714285714284,0.22824337834339317,0.23809523809523808,0.19016697588126158,0.7347619047619047,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2904761904761905,1.5846943437223031
P3_F2_S44,P3,2,44,14,0.14285714285714285,0.03571428571428571,0.8533333333333334,0.7962872551015819,0.2842857142857143,0.257661145098147,0.21333333333333335,0.1944192094282006,0.19047619047619047,0.1761904761904762,0.64,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.4247619047619048,1.5917610894697325
P3_F2_S45,P3,2,45,14,0.14285714285714285,0.03571428571428571,0.8957142857142857,0.8895511252694056,0.35285714285714287,0.24593786538667745,0.2885714285714286,0.18817608398524005,0.2857142857142857,0.17931275074132216,0.6071428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.48,1.5718144942294552
P3_F2_S46,P3,2,46,8,0.1438095238095238,0.0748391313453747,0.42238095238095236,0.32013473323683045,0.2,0.15637244552907203,0.19428571428571428,0.08703061710938943,0.19047619047619047,0.08333333333333333,0.22809523809523807,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.7133333333333334,1.7925688335325811
P3_F3_S42,P3,3,42,16,0.14285714285714285,0.03571428571428571,0.9890476190476191,0.9890894621112041,0.13,0.11143505021056041,0.38285714285714284,0.32403050747676543,0.38095238095238093,0.31341991341991343,0.6061904761904762,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.379047619047619,1.6757500959076748
P3_F3_S43,P3,3,43,11,0.14285714285714285,0.03571428571428571,0.7866666666666666,0.7384296853617702,0.28714285714285714,0.24689346396869202,0.37523809523809526,0.26641071849386017,0.38095238095238093,0.2706959706959707,0.41142857142857137,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.48095238095238096,1.7393971476399435
P3_F3_S44,P3,3,44,5,0.14285714285714285,0.03571428571428571,0.19047619047619047,0.10109574562875781,0.2814285714285714,0.19080438756855575,0.14285714285714285,0.03580379520229144,0.14285714285714285,0.03571428571428571,0.047619047619047616,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.9971428571428571,1.766236115048663
P3_F3_S45,P3,3,45,7,0.14285714285714285,0.03571428571428571,0.9319047619047619,0.9299952468848843,0.21,0.10201927664853518,0.2714285714285714,0.2600066315495972,0.2857142857142857,0.26419294990723563,0.6604761904761904,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.35714285714285715,1.9106653072416626
P3_F3_S46,P3,3,46,15,0.09619047619047619,0.025857654889912953,0.9857142857142858,0.9857287117542689,0.23285714285714285,0.21427871892016187,0.24571428571428572,0.24029470041108558,0.3333333333333333,0.32762951334379903,0.74,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.44,1.6942868453285318
P4_F1_S42,P4,1,42,6,0.14285714285714285,0.037397157816005985,0.6761904761904762,0.6233833362049569,0.21,0.11772228926225027,0.1895238095238095,0.11219880826578943,0.19047619047619047,0.11111111111111109,0.4866666666666667,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.4361904761904762,1.9103613486844464
P4_F1_S43,P4,1,43,5,0.14285714285714285,0.03571428571428571,0.23523809523809525,0.1132498137447659,0.14285714285714285,0.09109304183559945,0.23714285714285716,0.11595685925042439,0.23809523809523808,0.11654135338345864,-0.001904761904761909,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.7628571428571429,1.898403510851238
P4_F1_S44,P4,1,44,4,0.14285714285714285,0.03571428571428571,0.38095238095238093,0.2909915337953676,0.14285714285714285,0.05223295899712719,0.28095238095238095,0.12626942899838367,0.2857142857142857,0.1285714285714286,0.09999999999999998,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5733333333333334,1.9216886303841065
P4_F1_S45,P4,1,45,17,0.14285714285714285,0.03571428571428571,0.9890476190476191,0.9890666866479447,0.19714285714285715,0.2058734058734059,0.1019047619047619,0.06806250538608803,0.09523809523809523,0.0642857142857143,0.8871428571428571,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.35714285714285715,1.7323111500369772
P4_F1_S46,P4,1,46,13,0.09619047619047619,0.025071366513590664,0.6723809523809524,0.6394455135194278,0.1442857142857143,0.13222141648537586,0.2361904761904762,0.1507613307010543,0.23809523809523808,0.15238095238095237,0.43619047619047624,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.7095238095238096,1.639425326103325
P4_F2_S42,P4,2,42,6,0.14285714285714285,0.037267080745341616,0.5633333333333334,0.49390279373144247,0.21428571428571427,0.18078197753883787,0.05142857142857143,0.027531703205432436,0.047619047619047616,0.023809523809523808,0.511904761904762,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42,1.8487277392087114
P4_F2_S43,P4,2,43,6,0.14285714285714285,0.03571428571428571,0.5442857142857143,0.5279597890933899,0.21285714285714286,0.09468240454546535,0.13904761904761906,0.07584274721365282,0.14285714285714285,0.07619047619047618,0.4052380952380952,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5695238095238095,1.9039991237324219
P4_F2_S44,P4,2,44,19,0.14285714285714285,0.03571428571428571,0.9895238095238095,0.9895481615252102,0.21428571428571427,0.17385937401101212,0.22952380952380952,0.15043948532524107,0.23809523809523808,0.15510204081632656,0.76,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.3342857142857143,1.5341583430827983
P4_F2_S45,P4,2,45,7,0.14285714285714285,0.03571428571428571,0.5233333333333333,0.4678071946414009,0.21285714285714286,0.1799296474561036,0.1457142857142857,0.12199428102903973,0.14285714285714285,0.1246031746031746,0.37761904761904763,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.35619047619047617,1.817114446314422
P4_F2_S46,P4,2,46,4,0.1457142857142857,0.04241140209731721,0.14285714285714285,0.03571428571428571,0.21428571428571427,0.13865971920683168,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.03571428571428571,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,1.9326332619556175
P4_F3_S42,P4,3,42,7,0.09523809523809523,0.024844720496894408,0.44285714285714284,0.37833744550074344,0.14285714285714285,0.16403388278388278,0.19047619047619047,0.08374760728424256,0.19047619047619047,0.08367346938775509,0.2523809523809524,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8104761904761905,1.83101421335398
P4_F3_S43,P4,3,43,1,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.03571428571428571,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,1.8666355267091408
P4_F3_S44,P4,3,44,1,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.03571428571428571,0.21428571428571427,0.13161891262529107,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.03571428571428571,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,1.8895052374415915
P4_F3_S45,P4,3,45,3,0.14285714285714285,0.03571428571428571,0.23761904761904762,0.116380613171324,0.1442857142857143,0.12561228631706994,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.03571428571428571,0.09476190476190477,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,1.8972848708945789
P4_F3_S46,P4,3,46,5,0.1895238095238095,0.08877821511768014,0.43952380952380954,0.3353243338282215,0.07142857142857142,0.09523809523809523,0.19333333333333333,0.11603533916320467,0.19047619047619047,0.11486291486291487,0.2461904761904762,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.37142857142857144,1.9220747890083334
